OBJECTID,id,nombre,CATEGORIA,TECNOLOGIA,ESTADO,FECHA_INST,altitud,latitud,longitud,DEPARTAMEN,MUNICIPIO,AREA_OPERA,AREA_HIDRO,ZONA_HIDRO,observacio,CORRIENTE,FECHA_SUSP,SUBZONA_HI,ENTIDAD,COMID
2206.00000000000,35027100.00000000000,CARAZA  - AUT [35027100],Limnigráfica,Automática con Telemetría,Activa,1970/01/14,220.00000000000,4.42863889000,-74.01019444000,Cundinamarca,Une,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Orinoco,Meta,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Une,,Río Guayuriba,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9011439"
2224.00000000000,35077120.00000000000,CARACOL EL [35077120],Limnigráfica,Convencional,Activa,1974/12/15,1298.00000000000,5.05686111000,-73.39033333000,Boyacá,Garagoa,Area Operativa 06 - Boyacá-Casanare-Vichada,Orinoco,Meta,,Garagoa,,Río Garagoa,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9009931"
2328.00000000000,21257070.00000000000,PUENTE SAN FRANCISCO  - AUT [21257070],Limnigráfica,Automática con Telemetría,Activa,1972/03/14,2875.00000000000,5.01991667000,-74.89088889000,Tolima,Armero (Guayabal),Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Sabandija,,Río Lagunilla y Otros Directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9009936"
2344.00000000000,21137040.00000000000,ANCHIQUE [21137040],Limnimétrica,Convencional,Activa,1972/02/15,328.00000000000,3.56747222000,-75.14197222000,Tolima,Natagaima,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,,Anchique,,"Río Aipe, Río Chenche y otros directos al Magdalena",INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9013563"
2376.00000000000,23017060.00000000000,PUENTE CARRETERA [23017060],Limnimétrica,Convencional,Activa,1989/03/15,453.00000000000,5.21901944000,-74.89486111000,Tolima,Mariquita,Area Operativa 10 - Tolima,Magdalena Cauca,Medio Magdalena,,Sucio,,Río Gualí,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9009758"
2401.00000000000,24037190.00000000000,SAN RAFAEL  - AUT [24037190],Limnigráfica,Automática con Telemetría,Activa,1972/02/14,2500.00000000000,5.80761111000,-73.01380556000,Boyacá,Tibasosa,Area Operativa 06 - Boyacá-Casanare-Vichada,Magdalena Cauca,Sogamoso,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Chicamocha,,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9008234"
2408.00000000000,26207030.00000000000,PUENTE IGLESIAS [26207030],Limnigráfica,Automática sin Telemetría,Activa,1978/07/15,655.00000000000,5.82994444000,-75.70550000000,Antioquia,Fredonia,Area Operativa 01 - Antioquia-Chocó,Magdalena Cauca,Cauca,,Cauca,,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9008180"
2499.00000000000,52017030.00000000000,LA FONDA - AUT [52017030],Limnigráfica,Automática con Telemetría,Activa,1974/06/14,700.00000000000,2.14777778000,-77.04666667000,Cauca,Patía (El Bordo),Area Operativa 07 - Nariño-Putumayo,Pacifico,Patía,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Patia,,Río Patia Alto,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9017695"
2502.00000000000,32037030.00000000000,LA MACARENA [32037030],Limnigráfica,Convencional,Activa,1983/02/14,218.00000000000,2.18563889000,-73.79225000000,Meta,La Macarena,Area Operativa 03 - Meta-Guaviare-Guainía,Orinoco,Guaviare,Corrección solicitada por verificación del área operativa 03,Guayabero,,Alto Guaviare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9017261"
2522.00000000000,52037010.00000000000,CANADA LA [52037010],Limnigráfica,Convencional,Activa,1960/07/15,1750.00000000000,1.66566667000,-77.01472222000,Nariño,Colón (Génova),Area Operativa 07 - Nariño-Putumayo,Pacifico,Patía,,Mayo,,Río Mayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9018745"
2540.00000000000,44197020.00000000000,VILLARREAL [44197020],Limnigráfica,Convencional,Activa,1992/05/15,102.00000000000,-1.30952778000,-69.61925000000,Amazonas,La Pedrera,Area Operativa 04 - Huila-Caquetá,Amazonas,Caquetá,,Caqueta,,Río Caqueta Bajo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9027768"
2562.00000000000,47047050.00000000000,PUERTO LEGUIZAMO [47047050],Limnigráfica,Convencional,Activa,1986/05/15,147.00000000000,-0.19972222000,-74.78011111000,Putumayo,Puerto Leguízamo,Area Operativa 07 - Nariño-Putumayo,Amazonas,Caquetá,,Putumayo,,Río Caqueta Medio,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9024258"
2580.00000000000,47017010.00000000000,MUELLE EL [47017010],Limnimétrica,Convencional,Activa,1988/05/15,200.00000000000,0.47363889000,-76.48125000000,Putumayo,Puerto Asís,Area Operativa 07 - Nariño-Putumayo,Amazonas,Putumayo,,Putumayo,,Alto Río Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9022115"
2582.00000000000,47017170.00000000000,PICUDO EL [47017170],Limnigráfica,Convencional,Activa,1984/09/15,385.00000000000,0.48972222000,-76.83627778000,Putumayo,Orito,Area Operativa 07 - Nariño-Putumayo,Amazonas,Putumayo,,Guamues,,Alto Río Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9022061"
2583.00000000000,47017160.00000000000,PUENTE TEXAS [47017160],Limnigráfica,Automática sin Telemetría,Activa,1981/06/15,250.00000000000,0.58269444000,-76.57694444000,Putumayo,Puerto Asís,Area Operativa 07 - Nariño-Putumayo,Amazonas,Putumayo,,Putumayo,,Alto Río Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9021824"
2588.00000000000,47017150.00000000000,JOYA LA [47017150],Limnigráfica,Convencional,Activa,1981/06/15,350.00000000000,0.78875000000,-76.57930556000,Putumayo,Villagarzón,Area Operativa 07 - Nariño-Putumayo,Amazonas,Putumayo,,Guineo,,Alto Río Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9021156"
2606.00000000000,15017040.00000000000,GUACHACA [15017040],Limnigráfica,Convencional,Activa,1973/11/15,40.00000000000,11.25602778000,-73.87672222000,Magdalena,Santa Marta,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,,Guachaca,,Rio Guachaca - Mendiguaca y Buritaca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,
2613.00000000000,15037020.00000000000,PUENTE CARRETERA [15037020],Limnigráfica,Convencional,Activa,1973/10/14,30.00000000000,11.24455556000,-73.56861111000,Magdalena,Santa Marta,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,"De acuerdo con el orfeo 20187050000733 enviado por el coordinador del área operativa 05, donde pide poner en estado suspendido varias estaciones de su jurisdicción, pero se reactivan algunas de ellas",Palomino,,Río Ancho y Otros Directos al caribe,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000197"
2628.00000000000,15067180.00000000000,AREMASAHIN - AUT [15067180],Limnigráfica,Automática sin Telemetría,Activa,2007/05/01,40.00000000000,11.48077778000,-72.71516667000,La Guajira,Riohacha,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,,Rancheria,,Río Ranchería,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000094"
2650.00000000000,25027050.00000000000,MARGENTO  - AUT [25027050],Limnigráfica,Automática con Telemetría,Activa,1966/07/14,23.00000000000,8.02544444000,-75.08975000000,Antioquia,Caucasia,Area Operativa 01 - Antioquia-Chocó,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Cauca,,Bajo San Jorge - La Mojana,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9004026"
2662.00000000000,25017030.00000000000,PICA PICA  - AUT [25017030],Limnimétrica,Automática con Telemetría,Activa,1995/08/15,96.00000000000,8.03000000000,-75.68000000000,Córdoba,Montelíbano,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Estacion Homologada con PICA PICA [25010080]. Datos Transferidos desde 15/11/1973. Estación PICA PICA - AUT [25017030] Recodificada con código [25010080].,San Jorge,,Alto San Jorge,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003945"
2671.00000000000,25027370.00000000000,SANTA ANA [25027370],Limnigráfica,Convencional,Activa,1973/06/15,18.00000000000,9.32025278000,-74.57455833000,Magdalena,Santa Ana,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,,Magdalena(Mompox),,Directos Bajo Magdalena entre El Banco y El Plato,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9002167"
2806.00000000000,27027060.00000000000,BRISAS DEL NECHI  - AUT [27027060],Limnigráfica,Automática con Telemetría,Activa,1974/12/14,1880.00000000000,6.93969444000,-75.38083333000,Antioquia,Angostura,Area Operativa 01 - Antioquia-Chocó,Magdalena Cauca,Nechí,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Nechi,,Alto Nechí,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9006033"
2821.00000000000,23167010.00000000000,PENAS BLANCAS [23167010],Limnimétrica,Convencional,Activa,1977/02/15,80.00000000000,6.95472222000,-73.95083333000,Antioquia,Yondó (Casabe),Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,,Magdalena,,Río Cimitarra y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9005895"
2823.00000000000,25027070.00000000000,PUERTO CORDOBA [25027070],Limnimétrica,Convencional,Activa,1968/04/15,37.00000000000,8.06805556000,-75.36138889000,Córdoba,Buenavista (Córdoba),Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,,San Jorge,,Bajo San Jorge - La Mojana,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003802"
2848.00000000000,28037090.00000000000,PUENTE CANOAS  - AUT [28037090],Limnimétrica,Automática con Telemetría,Activa,1965/04/14,45.00000000000,9.64633333000,-73.65183333000,Cesar,El Paso,Area Operativa 05 - Magdalena-Cesar-Guajira,Magdalena Cauca,Cesar,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Cesar,,Medio Cesar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9001697"
2896.00000000000,11117050.00000000000,DABEIBA 2  - AUT [11117050],Limnimétrica,Automática con Telemetría,Activa,1976/09/14,650.00000000000,7.00438889000,-76.26638889000,Antioquia,Dabeiba,Area Operativa 01 - Antioquia-Chocó,Caribe,Atrato - Darién,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Riosucio,,Río Sucio,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9005808"
2919.00000000000,3502700146.00000000000,GUAYABETAL RIO NEGRO 1 - AUT [3502700146],Limnigráfica,Automática con Telemetría,Activa,2019/06/27,1210.00000000000,4.23186389000,-73.81876389000,Cundinamarca,Guayabetal,Area Operativa 03 - Meta-Guaviare-Guainía,Orinoco,Meta,"
Esta hace parte de 2 estaciones que el IDEAM va a instalar para monitorear el rio negro en el municipio de Guayabetal en apoyo a la emergencia de la vía al llano.",Canal Rio Negro,,Río Guayuriba,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9011915"
2925.00000000000,3502700147.00000000000,GUAYABETAL RIO NEGRO 2 - AUT [3502700147],Limnigráfica,Automática con Telemetría,Activa,2019/06/27,1210.00000000000,4.21605000000,-73.81568056000,Cundinamarca,Guayabetal,Area Operativa 03 - Meta-Guaviare-Guainía,Orinoco,Meta,Esta hace parte de 2 estaciones que el IDEAM va a instalar para monitorear el rio negro en el municipio de Guayabetal en apoyo a la emergencia de la vía al llano.,Canal Rio Negro,,Río Guayuriba,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9011915"
3012.00000000000,29037760.00000000000,ESPERANZA LA [29037760],Limnigráfica,Convencional,Suspendida,1983/06/15,90.00000000000,9.87000000000,-75.28000000000,Bolívar,El Carmén De Bolívar,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,Estación Homologada con FINCA LA ESPERANZA [29030510]. Datos Transferidos desde 15/06/1983.,Ay Guamanga,2020-04-21 10:34,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9001330"
3013.00000000000,29037750.00000000000,MESITA [29037750],Limnigráfica,Convencional,Activa,1983/06/15,90.00000000000,9.87194444000,-75.30333333000,Bolívar,El Carmén De Bolívar,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,,Ay Mesa,,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9001330"
3037.00000000000,28047050.00000000000,PALMARIGUANI  - AUT [28047050],Limnigráfica,Automática con Telemetría,Activa,1978/10/14,80.00000000000,9.93097222000,-73.95880556000,Magdalena,Ariguaní (El Dificil),Area Operativa 05 - Magdalena-Cesar-Guajira,Magdalena Cauca,Cesar,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Ariguani,,Río Ariguaní,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9001336"
3060.00000000000,14017702.00000000000,BARRANCAVIEJA - AUT [14017702],Limnigráfica,Automática con Telemetría,Activa,2014/04/01,9.00000000000,10.16452778000,-74.94066667000,Bolívar,Calamar (Bolívar),Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,,Diluvio,,Directos al Bajo Magdalena entre El Plato y Calamar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000960"
3064.00000000000,29037001.00000000000,TAMBO EL - AUT  AUT [29037001],Limnigráfica,Automática con Telemetría,Activa,2012/04/27,6.00000000000,10.18438889000,-75.28305556000,Bolívar,Arjona,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,,Cienaga Del Tambo,,Canal del Dique margen derecho,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000943"
3068.00000000000,28047030.00000000000,ALGARROBO [28047030],Limnimétrica,Convencional,Activa,1963/02/15,107.00000000000,10.19344444000,-74.04691667000,Cesar,El Copey,Area Operativa 05 - Magdalena-Cesar-Guajira,Magdalena Cauca,Cesar,,Ariguani,,Río Ariguaní,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9001064"
3069.00000000000,26247030.00000000000,APAVI [26247030],Limnigráfica,Convencional,Activa,1971/10/15,102.00000000000,7.47097222000,-75.32802778000,Antioquia,Tarazá,Area Operativa 01 - Antioquia-Chocó,Magdalena Cauca,Cauca,,Cauca,,Río Taraza - Río Man,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9004963"
3092.00000000000,12047010.00000000000,CANALETE [12047010],Limnimétrica,Convencional,Activa,1987/09/15,35.00000000000,8.78697222000,-76.23641667000,Córdoba,Canalete,Area Operativa 02 - Atlántico-Bolivar-Sucre,Caribe,Caribe - Litoral,,Canalete,,Rio Canalete y otros Arroyos Directos al Caribe,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9002809"
3120.00000000000,37037010.00000000000,PASO DE LA CANOA - AUT [37037010],Limnigráfica,Automática con Telemetría,Activa,1972/11/14,374.00000000000,7.03455556000,-72.15261111000,Boyacá,Cubará,Area Operativa 08 - Santanderes-Arauca,Orinoco,Arauca,Requerido mediante mesa de servicio REQ 2018-016325,Cobugon,,Río Cobugón - Río Cobaría,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9005839"
3123.00000000000,29057003.00000000000,MACHADO  AUT [29057003],Limnigráfica,Automática con Telemetría,Activa,2014/10/01,7.00000000000,10.23472222000,-74.96897222000,Bolívar,Arroyohondo,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,,Cienaga De Machado,,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000895"
3124.00000000000,29057002.00000000000,LEQUERICA - AUT - AUT [29057002],Limnigráfica,Automática con Telemetría,Activa,2016/04/01,2.00000000000,10.23766667000,-75.51886111000,Bolívar,Cartagena De Indias,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,,Cienaga De Machado,,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,
3126.00000000000,29067060.00000000000,PUERTO RICO HACIENDA  - AUT [29067060],Limnigráfica,Automática con Telemetría,Activa,1967/06/14,55.00000000000,10.50000000000,-74.13333333000,Magdalena,Aracataca,Area Operativa 05 - Magdalena-Cesar-Guajira,Magdalena Cauca,Bajo Magdalena,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Fundacion,,Cga Grande de Santa Marta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000639"
3128.00000000000,12067001.00000000000,GUAJARO EMBALSE AUT [12067001],Limnigráfica,Automática con Telemetría,Activa,2016/04/20,6.00000000000,10.52055556000,-75.09627778000,Atlantico,Repelón,Area Operativa 02 - Atlántico-Bolivar-Sucre,Caribe,Caribe - Litoral,,Embalse Guajaro,,Arroyos Directos al Caribe,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000712"
3130.00000000000,29067120.00000000000,FUNDACION [29067120],Limnimétrica,Convencional,Activa,1958/04/15,55.00000000000,10.52325000000,-74.18280556000,Magdalena,Fundación,Area Operativa 05 - Magdalena-Cesar-Guajira,Magdalena Cauca,Bajo Magdalena,,Fundacion,,Cga Grande de Santa Marta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000639"
3140.00000000000,29067150.00000000000,GANADERIA CARIBE  - AUT [29067150],Limnigráfica,Automática con Telemetría,Activa,1965/05/14,67.00000000000,10.57491667000,-74.12666667000,Magdalena,Aracataca,Area Operativa 05 - Magdalena-Cesar-Guajira,Magdalena Cauca,Bajo Magdalena,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Aracataca,,Cga Grande de Santa Marta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000545"
3175.00000000000,23217030.00000000000,EL CONTENTO [23217030],Limnimétrica,Convencional,Activa,1974/07/15,42.00000000000,8.22233333000,-73.77341667000,Cesar,Gamarra,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,,Magdalena,,Quebrada El Carmen y Otros Directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003692"
3176.00000000000,11117040.00000000000,MUTATA  - AUT [11117040],Limnigráfica,Automática con Telemetría,Activa,1976/10/14,132.00000000000,7.22944444000,-76.43805556000,Antioquia,Mutatá,Area Operativa 01 - Antioquia-Chocó,Caribe,Atrato - Darién,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Riosucio,,Río Sucio,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9005438"
3205.00000000000,16017010.00000000000,AGUAS CLARAS  - AUT [16017010],Limnigráfica,Automática con Telemetría,Activa,1966/06/14,70.00000000000,8.23361111000,-72.41722222000,Norte de Santander,Cúcuta,Area Operativa 08 - Santanderes-Arauca,Caribe,Catatumbo,Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación,Pamplonita,,Río Pamplonita,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003589"
3210.00000000000,13027040.00000000000,CANO BRAVO - AUT [13027040],Limnigráfica,Automática con Telemetría,Activa,2017/01/02,24.00000000000,8.23584722000,-74.96043889000,Córdoba,Ayapel,Area Operativa 02 - Atlántico-Bolivar-Sucre,Caribe,Sinú,,Cano Barro,,Medio Sinú,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003559"
3254.00000000000,16037020.00000000000,CAMPO DOS [16037020],Limnigráfica,Convencional,Activa,1972/08/15,50.00000000000,8.48805556000,-72.63111111000,Norte de Santander,Tibú,Area Operativa 08 - Santanderes-Arauca,Caribe,Catatumbo,,Sardinata,,"Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)",INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003356"
3266.00000000000,23207050.00000000000,NOBLEZA LA [23207050],Limnimétrica,Convencional,Activa,1992/12/15,37.00000000000,8.51750000000,-73.88361111000,Bolívar,Ríoviejo,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,,Bzo Morales,,Directos al Magdalena (Brazo Morales),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003238"
3271.00000000000,14017701.00000000000,MAHATES - AUT [14017701],Limnigráfica,Automática con Telemetría,Activa,2014/04/01,9.00000000000,10.23978611000,-75.20380833000,Bolívar,Mahates,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,,Canal Del Dique,,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000944"
3282.00000000000,28017150.00000000000,CHEMESQUEMENA [28017150],Limnimétrica,Convencional,Activa,2014/10/01,1160.00000000000,10.71222222000,-73.40222222000,Cesar,Valledupar,Area Operativa 05 - Magdalena-Cesar-Guajira,Magdalena Cauca,Cesar,,Guatapuri,,Alto Cesar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000536"
3283.00000000000,29057006.00000000000,MARIA LA BAJA - AUT. [29057006],Limnigráfica,Automática con Telemetría,Activa,2015/01/02,10.00000000000,9.98333333000,-75.30000000000,Bolívar,María La Baja,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,Estación aparecía sin fecha de instalación,Ay Piquinine,,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9001212"
3293.00000000000,11027050.00000000000,GINDRAMA - AUT [11027050],Limnigráfica,Automática con Telemetría,Activa,1979/12/14,75.00000000000,5.52155556000,-76.51772222000,Chocó,Lloró,Area Operativa 01 - Antioquia-Chocó,Caribe,Atrato - Darién,Cambio de tecnología en la estación por solicitud de la coordinadora del área operativa mediante correo electrónico del 01/06/2019,Atrato,,Alto Atrato,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9008810"
3296.00000000000,29037460.00000000000,PUERTO SANTANDER [29037460],Limnimétrica,Convencional,Suspendida,1979/12/15,3.00000000000,10.01000000000,-75.32000000000,Bolívar,María La Baja,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,Estacion Homologada con PUERTO SANTANDER [29030080]. Datos Transferidos desde 15/12/1979.,Ay Paso En Medio,2020-04-21 10:58,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9001212"
3299.00000000000,29037020.00000000000,CALAMAR [29037020],Limnimétrica,Convencional,Activa,1940/07/15,8.00000000000,10.25386111000,-74.91169444000,Bolívar,Calamar (Bolívar),Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,,Magdalena,,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000896"
3306.00000000000,29037702.00000000000,CAPOTE - AUT [29037702],Limnigráfica,Automática con Telemetría,Activa,2014/04/01,9.00000000000,10.27844444000,-75.16533333000,Bolívar,Mahates,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,,Canal Del Dique,,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000846"
3316.00000000000,29057005.00000000000,JOBO - AUT   (29057005) [29057005],Limnigráfica,Automática con Telemetría,Activa,2014/04/01,8.00000000000,10.32986944000,-75.04486389000,Bolívar,Calamar (Bolívar),Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,,Cienaga De Jobo,,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000774"
3345.00000000000,25027630.00000000000,RIO NUEVO [25027630],Limnimétrica,Convencional,Activa,1971/08/15,23.00000000000,8.80972222000,-74.25444444000,Bolívar,Barranco De Loba,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,,Magdalena,,Directos Bajo Magdalena entre El Banco y El Plato,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9002794"
3367.00000000000,37057060.00000000000,PUENTE INTERNACIONA [37057060],Limnimétrica,Convencional,Activa,1997/11/15,122.00000000000,7.09083333000,-70.74388889000,Arauca,Arauca,Area Operativa 08 - Santanderes-Arauca,Orinoco,Arauca,,Arauca,,Rio Banadia y otros Directos al Río Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9005832"
3403.00000000000,23197370.00000000000,SAN RAFAEL [23197370],Limnimétrica,Convencional,Activa,1974/10/15,78.00000000000,7.57805556000,-73.56055556000,Santander,Sabana De Torres,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,,Lebrija,,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9004839"
